date,product_id,product,category,city,holiday,units_sold
2024-10-21,P023,Baked Beans,Canned,Delhi,None,83
2024-10-21,P024,Canned Tuna,Canned,Delhi,None,100
2024-10-21,P024,Canned Tuna,Canned,Bangalore,None,31
2024-10-21,P024,Canned Tuna,Canned,Hyderabad,None,27
2024-10-21,P025,Dog Food,Pet,Pune,None,52
2024-10-21,P025,Dog Food,Pet,Kolkata,None,86
2024-10-21,P025,Dog Food,Pet,Bangalore,None,96
2024-10-21,P026,Baby Formula,Baby,Bangalore,None,22
2024-10-21,P026,Baby Formula,Baby,Delhi,None,99
2024-10-21,P026,Baby Formula,Baby,Mumbai,None,25
2024-10-21,P027,Toothpaste,Health,Delhi,None,45
2024-10-21,P027,Toothpaste,Health,Kolkata,None,83
2024-10-21,P027,Toothpaste,Health,Chennai,None,63
2024-10-21,P028,Disinfectant Wipes,Cleaning,Kolkata,None,40
2024-10-21,P028,Disinfectant Wipes,Cleaning,Mumbai,None,29
2024-10-21,P028,Disinfectant Wipes,Cleaning,Pune,None,40
2024-10-21,P029,Face Mask,Health,Delhi,None,100
2024-10-21,P029,Face Mask,Health,Mumbai,None,64
2024-10-21,P029,Face Mask,Health,Pune,None,44
2024-10-21,P030,Moisturizer,Health,Pune,None,32
2024-10-21,P030,Moisturizer,Health,Delhi,None,75
2024-10-21,P030,Moisturizer,Health,Kolkata,None,41
2024-10-21,P031,Cough Syrup,Health,Delhi,None,60
2024-10-21,P031,Cough Syrup,Health,Bangalore,None,86
2024-10-21,P031,Cough Syrup,Health,Hyderabad,None,82
2024-10-22,P001,Milk,Dairy,Bangalore,None,61
2024-10-22,P001,Milk,Dairy,Pune,None,79
2024-10-22,P001,Milk,Dairy,Kolkata,None,33
2024-10-22,P002,Bread,Bakery,Chennai,None,72
2024-10-22,P002,Bread,Bakery,Mumbai,None,56
2024-10-22,P002,Bread,Bakery,Kolkata,None,75
2024-10-22,P003,Yogurt,Dairy,Pune,None,29
2024-10-22,P003,Yogurt,Dairy,Mumbai,None,95
2024-10-22,P003,Yogurt,Dairy,Delhi,None,94
2024-10-22,P004,Cheese,Dairy,Kolkata,None,46
2024-10-22,P004,Cheese,Dairy,Delhi,None,49
2024-10-22,P004,Cheese,Dairy,Hyderabad,None,86
2024-10-22,P005,Juice,Beverage,Pune,None,54
2024-10-22,P005,Juice,Beverage,Mumbai,None,58
2024-10-22,P005,Juice,Beverage,Hyderabad,None,45
2024-10-22,P006,Butter,Dairy,Chennai,None,69
2024-10-22,P006,Butter,Dairy,Bangalore,None,89
2024-10-22,P006,Butter,Dairy,Hyderabad,None,25
2024-10-22,P007,Eggs,Dairy,Hyderabad,None,57
2024-10-22,P007,Eggs,Dairy,Chennai,None,89
2024-10-22,P007,Eggs,Dairy,Kolkata,None,47
2024-10-22,P008,Paneer,Dairy,Bangalore,None,86
2024-10-22,P008,Paneer,Dairy,Pune,None,50
2024-10-22,P008,Paneer,Dairy,Hyderabad,None,94
2024-10-22,P009,Spinach,Produce,Mumbai,None,69
2024-10-22,P009,Spinach,Produce,Pune,None,43
2024-10-22,P009,Spinach,Produce,Bangalore,None,31
2024-10-22,P010,Tomato,Produce,Chennai,None,90
2024-10-22,P010,Tomato,Produce,Hyderabad,None,33
2024-10-22,P010,Tomato,Produce,Bangalore,None,72
2024-10-22,P011,Onion,Produce,Pune,None,81
2024-10-22,P011,Onion,Produce,Hyderabad,None,61
2024-10-22,P011,Onion,Produce,Chennai,None,64
2024-10-22,P012,Apple,Fruit,Hyderabad,None,53
2024-10-22,P012,Apple,Fruit,Mumbai,None,77
2024-10-22,P012,Apple,Fruit,Chennai,None,31
2024-10-22,P013,Banana,Fruit,Pune,None,88
2024-10-22,P013,Banana,Fruit,Chennai,None,68
2024-10-22,P013,Banana,Fruit,Kolkata,None,63
2024-10-22,P014,Chicken,Meat,Hyderabad,None,23
2024-10-22,P014,Chicken,Meat,Bangalore,None,79
2024-10-22,P014,Chicken,Meat,Delhi,None,74
2024-10-22,P015,Fish,Meat,Mumbai,None,83
2024-10-22,P015,Fish,Meat,Hyderabad,None,34
2024-10-22,P015,Fish,Meat,Chennai,None,59
2024-10-22,P016,Chips,Snacks,Kolkata,None,42
2024-10-22,P016,Chips,Snacks,Hyderabad,None,49
2024-10-22,P016,Chips,Snacks,Chennai,None,39
2024-10-22,P017,Cookies,Snacks,Kolkata,None,55
2024-10-22,P017,Cookies,Snacks,Bangalore,None,35
2024-10-22,P017,Cookies,Snacks,Mumbai,None,55
2024-10-22,P018,Granola Bar,Snacks,Chennai,None,85
2024-10-22,P018,Granola Bar,Snacks,Bangalore,None,97
2024-10-22,P018,Granola Bar,Snacks,Pune,None,53
2024-10-22,P019,Frozen Pizza,Frozen,Hyderabad,None,82
2024-10-22,P019,Frozen Pizza,Frozen,Mumbai,None,43
2024-10-22,P019,Frozen Pizza,Frozen,Chennai,None,27
2024-10-22,P020,Ice Cream,Frozen,Bangalore,None,76
2024-10-22,P020,Ice Cream,Frozen,Chennai,None,98
2024-10-22,P020,Ice Cream,Frozen,Delhi,None,22
2024-10-22,P021,Iced Tea,Beverage,Kolkata,None,60
2024-10-22,P021,Iced Tea,Beverage,Pune,None,86
2024-10-22,P021,Iced Tea,Beverage,Bangalore,None,94
2024-10-22,P022,Coconut Water,Beverage,Hyderabad,None,61
2024-10-22,P022,Coconut Water,Beverage,Bangalore,None,88
2024-10-22,P022,Coconut Water,Beverage,Mumbai,None,36
2024-10-22,P023,Baked Beans,Canned,Bangalore,None,30
2024-10-22,P023,Baked Beans,Canned,Kolkata,None,63
2024-10-22,P023,Baked Beans,Canned,Hyderabad,None,21
2024-10-22,P024,Canned Tuna,Canned,Chennai,None,35
2024-10-22,P024,Canned Tuna,Canned,Kolkata,None,52
2024-10-22,P024,Canned Tuna,Canned,Delhi,None,49
2024-10-22,P025,Dog Food,Pet,Pune,None,62
2024-10-22,P025,Dog Food,Pet,Chennai,None,20
2024-10-22,P025,Dog Food,Pet,Hyderabad,None,49
2024-10-22,P026,Baby Formula,Baby,Chennai,None,32
2024-10-22,P026,Baby Formula,Baby,Pune,None,21
2024-10-22,P026,Baby Formula,Baby,Kolkata,None,48
2024-10-22,P027,Toothpaste,Health,Bangalore,None,56
2024-10-22,P027,Toothpaste,Health,Hyderabad,None,24
2024-10-22,P027,Toothpaste,Health,Delhi,None,49
2024-10-22,P028,Disinfectant Wipes,Cleaning,Chennai,None,100
2024-10-22,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,81
2024-10-22,P028,Disinfectant Wipes,Cleaning,Bangalore,None,100
2024-10-22,P029,Face Mask,Health,Mumbai,None,47
2024-10-22,P029,Face Mask,Health,Pune,None,22
2024-10-22,P029,Face Mask,Health,Chennai,None,100
2024-10-22,P030,Moisturizer,Health,Pune,None,74
2024-10-22,P030,Moisturizer,Health,Bangalore,None,68
2024-10-22,P030,Moisturizer,Health,Chennai,None,86
2024-10-22,P031,Cough Syrup,Health,Mumbai,None,27
2024-10-22,P031,Cough Syrup,Health,Pune,None,58
2024-10-22,P031,Cough Syrup,Health,Chennai,None,55
2024-10-23,P001,Milk,Dairy,Hyderabad,None,52
2024-10-23,P001,Milk,Dairy,Mumbai,None,68
2024-10-23,P001,Milk,Dairy,Kolkata,None,66
2024-10-23,P002,Bread,Bakery,Mumbai,None,27
2024-10-23,P002,Bread,Bakery,Bangalore,None,94
2024-10-23,P002,Bread,Bakery,Kolkata,None,87
2024-10-23,P003,Yogurt,Dairy,Kolkata,None,66
2024-10-23,P003,Yogurt,Dairy,Pune,None,63
2024-10-23,P003,Yogurt,Dairy,Bangalore,None,76
2024-10-23,P004,Cheese,Dairy,Bangalore,None,49
2024-10-23,P004,Cheese,Dairy,Chennai,None,37
2024-10-23,P004,Cheese,Dairy,Kolkata,None,39
2024-10-23,P005,Juice,Beverage,Bangalore,None,36
2024-10-23,P005,Juice,Beverage,Kolkata,None,23
2024-10-23,P005,Juice,Beverage,Pune,None,24
2024-10-23,P006,Butter,Dairy,Hyderabad,None,42
2024-10-23,P006,Butter,Dairy,Pune,None,49
2024-10-23,P006,Butter,Dairy,Mumbai,None,69
2024-10-23,P007,Eggs,Dairy,Mumbai,None,91
2024-10-23,P007,Eggs,Dairy,Bangalore,None,86
2024-10-23,P007,Eggs,Dairy,Kolkata,None,36
2024-10-23,P008,Paneer,Dairy,Delhi,None,21
2024-10-23,P008,Paneer,Dairy,Hyderabad,None,67
2024-10-23,P008,Paneer,Dairy,Kolkata,None,98
2024-10-23,P009,Spinach,Produce,Delhi,None,31
2024-10-23,P009,Spinach,Produce,Kolkata,None,100
2024-10-23,P009,Spinach,Produce,Chennai,None,96
2024-10-23,P010,Tomato,Produce,Pune,None,52
2024-10-23,P010,Tomato,Produce,Delhi,None,47
2024-10-23,P010,Tomato,Produce,Chennai,None,21
2024-10-23,P011,Onion,Produce,Mumbai,None,69
2024-10-23,P011,Onion,Produce,Pune,None,63
2024-10-23,P011,Onion,Produce,Hyderabad,None,48
2024-10-23,P012,Apple,Fruit,Hyderabad,None,54
2024-10-23,P012,Apple,Fruit,Kolkata,None,87
2024-10-23,P012,Apple,Fruit,Pune,None,67
2024-10-23,P013,Banana,Fruit,Bangalore,None,91
2024-10-23,P013,Banana,Fruit,Chennai,None,67
2024-10-23,P013,Banana,Fruit,Kolkata,None,81
2024-10-23,P014,Chicken,Meat,Pune,None,47
2024-10-23,P014,Chicken,Meat,Delhi,None,35
2024-10-23,P014,Chicken,Meat,Hyderabad,None,66
2024-10-23,P015,Fish,Meat,Hyderabad,None,91
2024-10-23,P015,Fish,Meat,Chennai,None,51
2024-10-23,P015,Fish,Meat,Kolkata,None,66
2024-10-23,P016,Chips,Snacks,Chennai,None,67
2024-10-23,P016,Chips,Snacks,Pune,None,45
2024-10-23,P016,Chips,Snacks,Hyderabad,None,74
2024-10-23,P017,Cookies,Snacks,Pune,None,89
2024-10-23,P017,Cookies,Snacks,Hyderabad,None,84
2024-10-23,P017,Cookies,Snacks,Delhi,None,88
2024-10-23,P018,Granola Bar,Snacks,Hyderabad,None,81
2024-10-23,P018,Granola Bar,Snacks,Chennai,None,44
2024-10-23,P018,Granola Bar,Snacks,Bangalore,None,72
2024-10-23,P019,Frozen Pizza,Frozen,Delhi,None,46
2024-10-23,P019,Frozen Pizza,Frozen,Chennai,None,62
2024-10-23,P019,Frozen Pizza,Frozen,Mumbai,None,88
2024-10-23,P020,Ice Cream,Frozen,Delhi,None,66
2024-10-23,P020,Ice Cream,Frozen,Chennai,None,43
2024-10-23,P020,Ice Cream,Frozen,Hyderabad,None,42
2024-10-23,P021,Iced Tea,Beverage,Kolkata,None,56
2024-10-23,P021,Iced Tea,Beverage,Chennai,None,98
2024-10-23,P021,Iced Tea,Beverage,Hyderabad,None,59
2024-10-23,P022,Coconut Water,Beverage,Delhi,None,52
2024-10-23,P022,Coconut Water,Beverage,Mumbai,None,58
2024-10-23,P022,Coconut Water,Beverage,Kolkata,None,70
2024-10-23,P023,Baked Beans,Canned,Hyderabad,None,46
2024-10-23,P023,Baked Beans,Canned,Mumbai,None,69
2024-10-23,P023,Baked Beans,Canned,Delhi,None,97
2024-10-23,P024,Canned Tuna,Canned,Mumbai,None,72
2024-10-23,P024,Canned Tuna,Canned,Bangalore,None,30
2024-10-23,P024,Canned Tuna,Canned,Kolkata,None,52
2024-10-23,P025,Dog Food,Pet,Delhi,None,42
2024-10-23,P025,Dog Food,Pet,Pune,None,81
2024-10-23,P025,Dog Food,Pet,Bangalore,None,69
2024-10-23,P026,Baby Formula,Baby,Mumbai,None,51
2024-10-23,P026,Baby Formula,Baby,Bangalore,None,77
2024-10-23,P026,Baby Formula,Baby,Chennai,None,74
2024-10-23,P027,Toothpaste,Health,Chennai,None,92
2024-10-23,P027,Toothpaste,Health,Delhi,None,79
2024-10-23,P027,Toothpaste,Health,Kolkata,None,55
2024-10-23,P028,Disinfectant Wipes,Cleaning,Pune,None,63
2024-10-23,P028,Disinfectant Wipes,Cleaning,Bangalore,None,58
2024-10-23,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,33
2024-10-23,P029,Face Mask,Health,Pune,None,62
2024-10-23,P029,Face Mask,Health,Kolkata,None,82
2024-10-23,P029,Face Mask,Health,Chennai,None,41
2024-10-23,P030,Moisturizer,Health,Mumbai,None,93
2024-10-23,P030,Moisturizer,Health,Bangalore,None,38
2024-10-23,P030,Moisturizer,Health,Hyderabad,None,93
2024-10-23,P031,Cough Syrup,Health,Pune,None,84
2024-10-23,P031,Cough Syrup,Health,Hyderabad,None,90
2024-10-23,P031,Cough Syrup,Health,Chennai,None,57
2024-10-24,P001,Milk,Dairy,Kolkata,None,97
2024-10-24,P001,Milk,Dairy,Chennai,None,69
2024-10-24,P001,Milk,Dairy,Mumbai,None,94
2024-10-24,P002,Bread,Bakery,Hyderabad,None,61
2024-10-24,P002,Bread,Bakery,Pune,None,49
2024-10-24,P002,Bread,Bakery,Kolkata,None,67
2024-10-24,P003,Yogurt,Dairy,Kolkata,None,87
2024-10-24,P003,Yogurt,Dairy,Chennai,None,69
2024-10-24,P003,Yogurt,Dairy,Delhi,None,27
2024-10-24,P004,Cheese,Dairy,Kolkata,None,98
2024-10-24,P004,Cheese,Dairy,Delhi,None,66
2024-10-24,P004,Cheese,Dairy,Mumbai,None,66
2024-10-24,P005,Juice,Beverage,Mumbai,None,96
2024-10-24,P005,Juice,Beverage,Kolkata,None,30
2024-10-24,P005,Juice,Beverage,Delhi,None,53
2024-10-24,P006,Butter,Dairy,Pune,None,58
2024-10-24,P006,Butter,Dairy,Mumbai,None,53
2024-10-24,P006,Butter,Dairy,Delhi,None,41
2024-10-24,P007,Eggs,Dairy,Bangalore,None,78
2024-10-24,P007,Eggs,Dairy,Mumbai,None,53
2024-10-24,P007,Eggs,Dairy,Delhi,None,60
2024-10-24,P008,Paneer,Dairy,Pune,None,30
2024-10-24,P008,Paneer,Dairy,Hyderabad,None,28
2024-10-24,P008,Paneer,Dairy,Chennai,None,72
2024-10-24,P009,Spinach,Produce,Delhi,None,75
2024-10-24,P009,Spinach,Produce,Kolkata,None,51
2024-10-24,P009,Spinach,Produce,Mumbai,None,73
2024-10-24,P010,Tomato,Produce,Kolkata,None,21
2024-10-24,P010,Tomato,Produce,Mumbai,None,49
2024-10-24,P010,Tomato,Produce,Delhi,None,62
2024-10-24,P011,Onion,Produce,Delhi,None,100
2024-10-24,P011,Onion,Produce,Mumbai,None,56
2024-10-24,P011,Onion,Produce,Kolkata,None,34
2024-10-24,P012,Apple,Fruit,Bangalore,None,49
2024-10-24,P012,Apple,Fruit,Hyderabad,None,82
2024-10-24,P012,Apple,Fruit,Delhi,None,93
2024-10-24,P013,Banana,Fruit,Kolkata,None,46
2024-10-24,P013,Banana,Fruit,Pune,None,24
2024-10-24,P013,Banana,Fruit,Hyderabad,None,66
2024-10-24,P014,Chicken,Meat,Bangalore,None,77
2024-10-24,P014,Chicken,Meat,Chennai,None,48
2024-10-24,P014,Chicken,Meat,Hyderabad,None,41
2024-10-24,P015,Fish,Meat,Bangalore,None,62
2024-10-24,P015,Fish,Meat,Hyderabad,None,62
2024-10-24,P015,Fish,Meat,Delhi,None,75
2024-10-24,P016,Chips,Snacks,Mumbai,None,48
2024-10-24,P016,Chips,Snacks,Hyderabad,None,22
2024-10-24,P016,Chips,Snacks,Pune,None,77
2024-10-24,P017,Cookies,Snacks,Hyderabad,None,98
2024-10-24,P017,Cookies,Snacks,Delhi,None,76
2024-10-24,P017,Cookies,Snacks,Pune,None,20
2024-10-24,P018,Granola Bar,Snacks,Pune,None,52
2024-10-24,P018,Granola Bar,Snacks,Delhi,None,48
2024-10-24,P018,Granola Bar,Snacks,Mumbai,None,92
2024-10-24,P019,Frozen Pizza,Frozen,Kolkata,None,75
2024-10-24,P019,Frozen Pizza,Frozen,Chennai,None,47
2024-10-24,P019,Frozen Pizza,Frozen,Pune,None,57
2024-10-24,P020,Ice Cream,Frozen,Delhi,None,20
2024-10-24,P020,Ice Cream,Frozen,Pune,None,32
2024-10-24,P020,Ice Cream,Frozen,Chennai,None,28
2024-10-24,P021,Iced Tea,Beverage,Hyderabad,None,95
2024-10-24,P021,Iced Tea,Beverage,Kolkata,None,45
2024-10-24,P021,Iced Tea,Beverage,Mumbai,None,28
2024-10-24,P022,Coconut Water,Beverage,Mumbai,None,48
2024-10-24,P022,Coconut Water,Beverage,Kolkata,None,89
2024-10-24,P022,Coconut Water,Beverage,Pune,None,37
2024-10-24,P023,Baked Beans,Canned,Hyderabad,None,66
2024-10-24,P023,Baked Beans,Canned,Kolkata,None,63
2024-10-24,P023,Baked Beans,Canned,Mumbai,None,70
2024-10-24,P024,Canned Tuna,Canned,Kolkata,None,63
2024-10-24,P024,Canned Tuna,Canned,Delhi,None,36
2024-10-24,P024,Canned Tuna,Canned,Hyderabad,None,72
2024-10-24,P025,Dog Food,Pet,Bangalore,None,94
2024-10-24,P025,Dog Food,Pet,Mumbai,None,46
2024-10-24,P025,Dog Food,Pet,Hyderabad,None,59
2024-10-24,P026,Baby Formula,Baby,Chennai,None,93
2024-10-24,P026,Baby Formula,Baby,Kolkata,None,38
2024-10-24,P026,Baby Formula,Baby,Pune,None,69
2024-10-24,P027,Toothpaste,Health,Hyderabad,None,41
2024-10-24,P027,Toothpaste,Health,Kolkata,None,29
2024-10-24,P027,Toothpaste,Health,Mumbai,None,91
2024-10-24,P028,Disinfectant Wipes,Cleaning,Bangalore,None,46
2024-10-24,P028,Disinfectant Wipes,Cleaning,Mumbai,None,24
2024-10-24,P028,Disinfectant Wipes,Cleaning,Kolkata,None,35
2024-10-24,P029,Face Mask,Health,Pune,None,61
2024-10-24,P029,Face Mask,Health,Bangalore,None,49
2024-10-24,P029,Face Mask,Health,Kolkata,None,52
2024-10-24,P030,Moisturizer,Health,Kolkata,None,83
2024-10-24,P030,Moisturizer,Health,Hyderabad,None,60
2024-10-24,P030,Moisturizer,Health,Pune,None,45
2024-10-24,P031,Cough Syrup,Health,Hyderabad,None,57
2024-10-24,P031,Cough Syrup,Health,Kolkata,None,22
2024-10-24,P031,Cough Syrup,Health,Bangalore,None,99
2024-10-25,P001,Milk,Dairy,Hyderabad,None,93
2024-10-25,P001,Milk,Dairy,Chennai,None,70
2024-10-25,P001,Milk,Dairy,Delhi,None,64
2024-10-25,P002,Bread,Bakery,Delhi,None,22
2024-10-25,P002,Bread,Bakery,Hyderabad,None,71
2024-10-25,P002,Bread,Bakery,Bangalore,None,70
2024-10-25,P003,Yogurt,Dairy,Mumbai,None,66
2024-10-25,P003,Yogurt,Dairy,Kolkata,None,74
2024-10-25,P003,Yogurt,Dairy,Hyderabad,None,69
2024-10-25,P004,Cheese,Dairy,Kolkata,None,92
2024-10-25,P004,Cheese,Dairy,Bangalore,None,87
2024-10-25,P004,Cheese,Dairy,Chennai,None,87
2024-10-25,P005,Juice,Beverage,Bangalore,None,50
2024-10-25,P005,Juice,Beverage,Hyderabad,None,53
2024-10-25,P005,Juice,Beverage,Chennai,None,97
2024-10-25,P006,Butter,Dairy,Delhi,None,39
2024-10-25,P006,Butter,Dairy,Hyderabad,None,89
2024-10-25,P006,Butter,Dairy,Mumbai,None,55
2024-10-25,P007,Eggs,Dairy,Kolkata,None,21
2024-10-25,P007,Eggs,Dairy,Pune,None,23
2024-10-25,P007,Eggs,Dairy,Chennai,None,69
2024-10-25,P008,Paneer,Dairy,Chennai,None,26
2024-10-25,P008,Paneer,Dairy,Delhi,None,23
2024-10-25,P008,Paneer,Dairy,Mumbai,None,36
2024-10-25,P009,Spinach,Produce,Chennai,None,38
2024-10-25,P009,Spinach,Produce,Bangalore,None,42
2024-10-25,P009,Spinach,Produce,Hyderabad,None,68
2024-10-25,P010,Tomato,Produce,Delhi,None,42
2024-10-25,P010,Tomato,Produce,Kolkata,None,100
2024-10-25,P010,Tomato,Produce,Mumbai,None,57
2024-10-25,P011,Onion,Produce,Hyderabad,None,21
2024-10-25,P011,Onion,Produce,Delhi,None,92
2024-10-25,P011,Onion,Produce,Mumbai,None,33
2024-10-25,P012,Apple,Fruit,Mumbai,None,57
2024-10-25,P012,Apple,Fruit,Pune,None,32
2024-10-25,P012,Apple,Fruit,Hyderabad,None,68
2024-10-25,P013,Banana,Fruit,Mumbai,None,71
2024-10-25,P013,Banana,Fruit,Pune,None,93
2024-10-25,P013,Banana,Fruit,Bangalore,None,34
2024-10-25,P014,Chicken,Meat,Pune,None,70
2024-10-25,P014,Chicken,Meat,Chennai,None,80
2024-10-25,P014,Chicken,Meat,Kolkata,None,45
2024-10-25,P015,Fish,Meat,Kolkata,None,38
2024-10-25,P015,Fish,Meat,Chennai,None,27
2024-10-25,P015,Fish,Meat,Pune,None,87
2024-10-25,P016,Chips,Snacks,Chennai,None,51
2024-10-25,P016,Chips,Snacks,Delhi,None,59
2024-10-25,P016,Chips,Snacks,Pune,None,56
2024-10-25,P017,Cookies,Snacks,Kolkata,None,42
2024-10-25,P017,Cookies,Snacks,Delhi,None,87
2024-10-25,P017,Cookies,Snacks,Hyderabad,None,47
2024-10-25,P018,Granola Bar,Snacks,Kolkata,None,72
2024-10-25,P018,Granola Bar,Snacks,Mumbai,None,35
2024-10-25,P018,Granola Bar,Snacks,Chennai,None,98
2024-10-25,P019,Frozen Pizza,Frozen,Hyderabad,None,96
2024-10-25,P019,Frozen Pizza,Frozen,Mumbai,None,78
2024-10-25,P019,Frozen Pizza,Frozen,Bangalore,None,31
2024-10-25,P020,Ice Cream,Frozen,Bangalore,None,55
2024-10-25,P020,Ice Cream,Frozen,Pune,None,66
2024-10-25,P020,Ice Cream,Frozen,Chennai,None,86
2024-10-25,P021,Iced Tea,Beverage,Mumbai,None,81
2024-10-25,P021,Iced Tea,Beverage,Delhi,None,40
2024-10-25,P021,Iced Tea,Beverage,Chennai,None,43
2024-10-25,P022,Coconut Water,Beverage,Chennai,None,56
2024-10-25,P022,Coconut Water,Beverage,Mumbai,None,20
2024-10-25,P022,Coconut Water,Beverage,Delhi,None,81
2024-10-25,P023,Baked Beans,Canned,Delhi,None,67
2024-10-25,P023,Baked Beans,Canned,Bangalore,None,31
2024-10-25,P023,Baked Beans,Canned,Hyderabad,None,41
2024-10-25,P024,Canned Tuna,Canned,Bangalore,None,27
2024-10-25,P024,Canned Tuna,Canned,Delhi,None,88
2024-10-25,P024,Canned Tuna,Canned,Hyderabad,None,94
2024-10-25,P025,Dog Food,Pet,Kolkata,None,91
2024-10-25,P025,Dog Food,Pet,Mumbai,None,48
2024-10-25,P025,Dog Food,Pet,Hyderabad,None,55
2024-10-25,P026,Baby Formula,Baby,Pune,None,92
2024-10-25,P026,Baby Formula,Baby,Hyderabad,None,76
2024-10-25,P026,Baby Formula,Baby,Kolkata,None,78
2024-10-25,P027,Toothpaste,Health,Pune,None,39
2024-10-25,P027,Toothpaste,Health,Kolkata,None,60
2024-10-25,P027,Toothpaste,Health,Hyderabad,None,44
2024-10-25,P028,Disinfectant Wipes,Cleaning,Bangalore,None,44
2024-10-25,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,78
2024-10-25,P028,Disinfectant Wipes,Cleaning,Delhi,None,63
2024-10-25,P029,Face Mask,Health,Chennai,None,38
2024-10-25,P029,Face Mask,Health,Delhi,None,28
2024-10-25,P029,Face Mask,Health,Pune,None,95
2024-10-25,P030,Moisturizer,Health,Mumbai,None,97
2024-10-25,P030,Moisturizer,Health,Hyderabad,None,21
2024-10-25,P030,Moisturizer,Health,Kolkata,None,71
2024-10-25,P031,Cough Syrup,Health,Bangalore,None,54
2024-10-25,P031,Cough Syrup,Health,Mumbai,None,25
2024-10-25,P031,Cough Syrup,Health,Delhi,None,23
2024-10-26,P001,Milk,Dairy,Pune,None,77
2024-10-26,P001,Milk,Dairy,Hyderabad,None,76
2024-10-26,P001,Milk,Dairy,Mumbai,None,48
2024-10-26,P002,Bread,Bakery,Hyderabad,None,45
2024-10-26,P002,Bread,Bakery,Delhi,None,78
2024-10-26,P002,Bread,Bakery,Mumbai,None,88
2024-10-26,P003,Yogurt,Dairy,Bangalore,None,90
2024-10-26,P003,Yogurt,Dairy,Kolkata,None,42
2024-10-26,P003,Yogurt,Dairy,Mumbai,None,75
2024-10-26,P004,Cheese,Dairy,Chennai,None,61
2024-10-26,P004,Cheese,Dairy,Bangalore,None,111
2024-10-26,P004,Cheese,Dairy,Mumbai,None,63
2024-10-26,P005,Juice,Beverage,Mumbai,None,72
2024-10-26,P005,Juice,Beverage,Bangalore,None,41
2024-10-26,P005,Juice,Beverage,Delhi,None,51
2024-10-26,P006,Butter,Dairy,Mumbai,None,110
2024-10-26,P006,Butter,Dairy,Hyderabad,None,111
2024-10-26,P006,Butter,Dairy,Bangalore,None,93
2024-10-26,P007,Eggs,Dairy,Delhi,None,58
2024-10-26,P007,Eggs,Dairy,Kolkata,None,87
2024-10-26,P007,Eggs,Dairy,Pune,None,114
2024-10-26,P008,Paneer,Dairy,Mumbai,None,55
2024-10-26,P008,Paneer,Dairy,Delhi,None,103
2024-10-26,P008,Paneer,Dairy,Chennai,None,49
2024-10-26,P009,Spinach,Produce,Chennai,None,82
2024-10-26,P009,Spinach,Produce,Mumbai,None,106
2024-10-26,P009,Spinach,Produce,Pune,None,88
2024-10-26,P010,Tomato,Produce,Mumbai,None,37
2024-10-26,P010,Tomato,Produce,Kolkata,None,109
2024-10-26,P010,Tomato,Produce,Pune,None,96
2024-10-26,P011,Onion,Produce,Hyderabad,None,107
2024-10-26,P011,Onion,Produce,Mumbai,None,107
2024-10-26,P011,Onion,Produce,Kolkata,None,80
2024-10-26,P012,Apple,Fruit,Chennai,None,95
2024-10-26,P012,Apple,Fruit,Delhi,None,50
2024-10-26,P012,Apple,Fruit,Bangalore,None,104
2024-10-26,P013,Banana,Fruit,Pune,None,51
2024-10-26,P013,Banana,Fruit,Hyderabad,None,112
2024-10-26,P013,Banana,Fruit,Delhi,None,50
2024-10-26,P014,Chicken,Meat,Hyderabad,None,117
2024-10-26,P014,Chicken,Meat,Pune,None,65
2024-10-26,P014,Chicken,Meat,Kolkata,None,76
2024-10-26,P015,Fish,Meat,Mumbai,None,104
2024-10-26,P015,Fish,Meat,Bangalore,None,51
2024-10-26,P015,Fish,Meat,Pune,None,83
2024-10-26,P016,Chips,Snacks,Pune,None,109
2024-10-26,P016,Chips,Snacks,Bangalore,None,97
2024-10-26,P016,Chips,Snacks,Delhi,None,76
2024-10-26,P017,Cookies,Snacks,Delhi,None,39
2024-10-26,P017,Cookies,Snacks,Chennai,None,37
2024-10-26,P017,Cookies,Snacks,Mumbai,None,55
2024-10-26,P018,Granola Bar,Snacks,Pune,None,50
2024-10-26,P018,Granola Bar,Snacks,Delhi,None,38
2024-10-26,P018,Granola Bar,Snacks,Kolkata,None,115
2024-10-26,P019,Frozen Pizza,Frozen,Chennai,None,110
2024-10-26,P019,Frozen Pizza,Frozen,Mumbai,None,43
2024-10-26,P019,Frozen Pizza,Frozen,Bangalore,None,65
2024-10-26,P020,Ice Cream,Frozen,Bangalore,None,53
2024-10-26,P020,Ice Cream,Frozen,Pune,None,106
2024-10-26,P020,Ice Cream,Frozen,Chennai,None,117
2024-10-26,P021,Iced Tea,Beverage,Mumbai,None,47
2024-10-26,P021,Iced Tea,Beverage,Chennai,None,110
2024-10-26,P021,Iced Tea,Beverage,Pune,None,95
2024-10-26,P022,Coconut Water,Beverage,Delhi,None,38
2024-10-26,P022,Coconut Water,Beverage,Pune,None,66
2024-10-26,P022,Coconut Water,Beverage,Kolkata,None,108
2024-10-26,P023,Baked Beans,Canned,Hyderabad,None,42
2024-10-26,P023,Baked Beans,Canned,Pune,None,90
2024-10-26,P023,Baked Beans,Canned,Mumbai,None,81
2024-10-26,P024,Canned Tuna,Canned,Bangalore,None,71
